domain;rule_id;rule_type;rule_status;rule_priority;family_code;family_kind;family_id;family_score;retained;question_type;reasoning_trap;predicted_difficulty;priority;candidate_family_status;twin_group_id;twin_type;concept_tested;redundancy_group_id;family_rationale
DORA;DORA-R-002;GOVERNANCE;draft;CRITICAL;F4;FALSE_PREMISE;DORA-R-002-F4;2;True;false_premise;SCOPE_CONFUSION;4;CRITICAL;blocked;TG-DORA-R-002;SCOPE_TWIN;Article 5 = Responsabilité de l'organe de direction sur le risque TIC;RG-DORA-ARTICLE-5-GOVERNANCE;2 confusion(s) typique(s) documentée(s) : chacune se retourne en prémisse fausse plausible
DORA;DORA-R-002;GOVERNANCE;draft;CRITICAL;F5;TRUE_PREMISE_ADVERSARIAL;DORA-R-002-F5;2;True;true_premise_adversarial;NONE;4;HIGH;blocked;TG-DORA-R-002;SCOPE_TWIN;Article 5 = Responsabilité de l'organe de direction sur le risque TIC;RG-DORA-ARTICLE-5-GOVERNANCE;jumeau obligatoire de la fausse prémisse : sans lui, le modèle apprend « question adversariale ⇒ réfuter » et gagne des points en réfutant le vrai
DORA;DORA-R-002;GOVERNANCE;draft;CRITICAL;F6;CALIBRATED_ABSTENTION;;1;False;calibrated_abstention;MISSING_INFORMATION;4;HIGH;not_retained;;;Article 5 = Responsabilité de l'organe de direction sur le risque TIC;RG-DORA-ARTICLE-5-GOVERNANCE;exceptions inconnues : on ne peut pas affirmer qu'un cas est indécidable tant qu'on ignore ce que le texte prévoit
DORA;DORA-R-002;GOVERNANCE;draft;CRITICAL;F7;CONDITIONAL_ANSWER;;0;False;qualification;NONE;3;CRITICAL;not_retained;;;Article 5 = Responsabilité de l'organe de direction sur le risque TIC;RG-DORA-ARTICLE-5-GOVERNANCE;règle sans branche : une réponse conditionnelle serait un artifice
DORA;DORA-R-002;GOVERNANCE;draft;CRITICAL;F8;TEMPORAL;;0;False;fact;TEMPORAL_CONFUSION;4;HIGH;not_retained;;;Article 5 = Responsabilité de l'organe de direction sur le risque TIC;RG-DORA-ARTICLE-5-GOVERNANCE;règle stable et non bornée : une question temporelle porterait sur une date sans enjeu
DORA;DORA-R-002;GOVERNANCE;draft;CRITICAL;F9;CROSS_REGULATORY;DORA-R-002-F9;2;True;qualification;CROSS_REGULATORY_CONFLATION;5;CRITICAL;blocked;;;Article 5 = Responsabilité de l'organe de direction sur le risque TIC;RG-DORA-ARTICLE-5-GOVERNANCE;régime(s) voisin(s) plausible(s) : MIFID2 — la confusion est juridiquement crédible
DORA;DORA-R-002;GOVERNANCE;draft;CRITICAL;F10;EXCEPTION;;0;False;qualification;OVERGENERALIZATION;4;CRITICAL;not_retained;;;Article 5 = Responsabilité de l'organe de direction sur le risque TIC;RG-DORA-ARTICLE-5-GOVERNANCE;exceptions inconnues : tester une exception qu'on n'a pas cherchée reviendrait à l'inventer
DORA;DORA-R-002;GOVERNANCE;draft;CRITICAL;F11;NEGATIVE_ASSERTION;;0;False;false_premise;NEGATIVE_ASSERTION;4;CRITICAL;not_retained;;;Article 5 = Responsabilité de l'organe de direction sur le risque TIC;RG-DORA-ARTICLE-5-GOVERNANCE;aucune affirmation négative documentée : il n'y a rien à nier
DORA;DORA-R-002;GOVERNANCE;draft;CRITICAL;F12;MISSING_INFORMATION;;1;False;calibrated_abstention;MISSING_INFORMATION;4;HIGH;not_retained;;;Article 5 = Responsabilité de l'organe de direction sur le risque TIC;RG-DORA-ARTICLE-5-GOVERNANCE;la donnée manquante serait difficile à nommer précisément : la demande d'information resterait vague
DORA;DORA-R-003;OBLIGATION;draft;CRITICAL;F1;FACT_RECALL;DORA-R-003-F1;2;True;fact;NONE;2;HIGH;blocked;;;Article 6 = Cadre de gestion du risque lié aux TIC;RG-DORA-ARTICLE-6-OBLIGATION;l'obligation elle-même se restitue : qui doit quoi, envers qui
DORA;DORA-R-003;OBLIGATION;draft;CRITICAL;F2;QUALIFICATION;DORA-R-003-F2;3;True;qualification;NONE;4;CRITICAL;blocked;;;Article 6 = Cadre de gestion du risque lié aux TIC;RG-DORA-ARTICLE-6-OBLIGATION;un cas concret tranche : la règle dit qui est concerné et ce qui doit être fait, l'application est vérifiable
DORA;DORA-R-003;OBLIGATION;draft;CRITICAL;F3;CALCULATION;;0;False;calculation;NONE;3;CRITICAL;not_retained;;;Article 6 = Cadre de gestion du risque lié aux TIC;RG-DORA-ARTICLE-6-OBLIGATION;aucune computation réelle : un calcul serait fabriqué pour la question
DORA;DORA-R-003;OBLIGATION;draft;CRITICAL;F4;FALSE_PREMISE;DORA-R-003-F4;3;True;false_premise;FALSE_THRESHOLD;4;CRITICAL;blocked;TG-DORA-R-003;FALSE_TRUE;Article 6 = Cadre de gestion du risque lié aux TIC;RG-DORA-ARTICLE-6-OBLIGATION;la règle porte un piège d'invention (seuil ou article) : la fausse prémisse s'écrit directement dessus
DORA;DORA-R-003;OBLIGATION;draft;CRITICAL;F5;TRUE_PREMISE_ADVERSARIAL;DORA-R-003-F5;3;True;true_premise_adversarial;NONE;4;HIGH;blocked;TG-DORA-R-003;FALSE_TRUE;Article 6 = Cadre de gestion du risque lié aux TIC;RG-DORA-ARTICLE-6-OBLIGATION;jumeau obligatoire de la fausse prémisse : sans lui, le modèle apprend « question adversariale ⇒ réfuter » et gagne des points en réfutant le vrai
DORA;DORA-R-003;OBLIGATION;draft;CRITICAL;F6;CALIBRATED_ABSTENTION;;1;False;calibrated_abstention;MISSING_INFORMATION;4;HIGH;not_retained;;;Article 6 = Cadre de gestion du risque lié aux TIC;RG-DORA-ARTICLE-6-OBLIGATION;exceptions inconnues : on ne peut pas affirmer qu'un cas est indécidable tant qu'on ignore ce que le texte prévoit
DORA;DORA-R-003;OBLIGATION;draft;CRITICAL;F7;CONDITIONAL_ANSWER;;0;False;qualification;NONE;3;CRITICAL;not_retained;;;Article 6 = Cadre de gestion du risque lié aux TIC;RG-DORA-ARTICLE-6-OBLIGATION;règle sans branche : une réponse conditionnelle serait un artifice
DORA;DORA-R-003;OBLIGATION;draft;CRITICAL;F8;TEMPORAL;DORA-R-003-F8;2;True;fact;TEMPORAL_CONFUSION;4;HIGH;blocked;;;Article 6 = Cadre de gestion du risque lié aux TIC;RG-DORA-ARTICLE-6-OBLIGATION;règle marquée sensible au temps : l'entrée en vigueur et le régime applicable à une date donnée se testent
DORA;DORA-R-003;OBLIGATION;draft;CRITICAL;F9;CROSS_REGULATORY;;0;False;qualification;CROSS_REGULATORY_CONFLATION;5;CRITICAL;not_retained;;;Article 6 = Cadre de gestion du risque lié aux TIC;RG-DORA-ARTICLE-6-OBLIGATION;aucun régime voisin : la confusion ne serait pas plausible
DORA;DORA-R-003;OBLIGATION;draft;CRITICAL;F10;EXCEPTION;;0;False;qualification;OVERGENERALIZATION;4;CRITICAL;not_retained;;;Article 6 = Cadre de gestion du risque lié aux TIC;RG-DORA-ARTICLE-6-OBLIGATION;exceptions inconnues : tester une exception qu'on n'a pas cherchée reviendrait à l'inventer
DORA;DORA-R-003;OBLIGATION;draft;CRITICAL;F11;NEGATIVE_ASSERTION;;0;False;false_premise;NEGATIVE_ASSERTION;4;CRITICAL;not_retained;;;Article 6 = Cadre de gestion du risque lié aux TIC;RG-DORA-ARTICLE-6-OBLIGATION;aucune affirmation négative documentée : il n'y a rien à nier
DORA;DORA-R-003;OBLIGATION;draft;CRITICAL;F12;MISSING_INFORMATION;DORA-R-003-F12;2;True;calibrated_abstention;MISSING_INFORMATION;4;HIGH;blocked;;;Article 6 = Cadre de gestion du risque lié aux TIC;RG-DORA-ARTICLE-6-OBLIGATION;l'obligation dépend de faits identifiables : le modèle doit dire lesquels lui manquent
DORA;DORA-R-004;PROCEDURE;draft;HIGH;F1;FACT_RECALL;;1;False;fact;NONE;2;MEDIUM;not_retained;;;Articles 8 à 13 = Identification, protection, détection, réponse et apprentissage;RG-DORA-ARTICLES-8-A-13-PROCEDURE;règle de type PROCEDURE : la restitution porterait sur un dispositif diffus, difficile à noter exactement
DORA;DORA-R-004;PROCEDURE;draft;HIGH;F2;QUALIFICATION;DORA-R-004-F2;2;True;qualification;NONE;4;HIGH;blocked;;;Articles 8 à 13 = Identification, protection, détection, réponse et apprentissage;RG-DORA-ARTICLES-8-A-13-PROCEDURE;la règle se projette sur un cas, avec une réponse tranchable
DORA;DORA-R-004;PROCEDURE;draft;HIGH;F3;CALCULATION;;0;False;calculation;NONE;3;HIGH;not_retained;;;Articles 8 à 13 = Identification, protection, détection, réponse et apprentissage;RG-DORA-ARTICLES-8-A-13-PROCEDURE;aucune computation réelle : un calcul serait fabriqué pour la question
DORA;DORA-R-004;PROCEDURE;draft;HIGH;F4;FALSE_PREMISE;DORA-R-004-F4;3;True;false_premise;FALSE_ARTICLE;4;HIGH;blocked;TG-DORA-R-004;FALSE_TRUE;Articles 8 à 13 = Identification, protection, détection, réponse et apprentissage;RG-DORA-ARTICLES-8-A-13-PROCEDURE;la règle porte un piège d'invention (seuil ou article) : la fausse prémisse s'écrit directement dessus
DORA;DORA-R-004;PROCEDURE;draft;HIGH;F5;TRUE_PREMISE_ADVERSARIAL;DORA-R-004-F5;3;True;true_premise_adversarial;NONE;4;MEDIUM;blocked;TG-DORA-R-004;FALSE_TRUE;Articles 8 à 13 = Identification, protection, détection, réponse et apprentissage;RG-DORA-ARTICLES-8-A-13-PROCEDURE;jumeau obligatoire de la fausse prémisse : sans lui, le modèle apprend « question adversariale ⇒ réfuter » et gagne des points en réfutant le vrai
DORA;DORA-R-004;PROCEDURE;draft;HIGH;F6;CALIBRATED_ABSTENTION;;1;False;calibrated_abstention;MISSING_INFORMATION;4;MEDIUM;not_retained;;;Articles 8 à 13 = Identification, protection, détection, réponse et apprentissage;RG-DORA-ARTICLES-8-A-13-PROCEDURE;exceptions inconnues : on ne peut pas affirmer qu'un cas est indécidable tant qu'on ignore ce que le texte prévoit
DORA;DORA-R-004;PROCEDURE;draft;HIGH;F7;CONDITIONAL_ANSWER;;0;False;qualification;NONE;3;HIGH;not_retained;;;Articles 8 à 13 = Identification, protection, détection, réponse et apprentissage;RG-DORA-ARTICLES-8-A-13-PROCEDURE;règle sans branche : une réponse conditionnelle serait un artifice
DORA;DORA-R-004;PROCEDURE;draft;HIGH;F8;TEMPORAL;;0;False;fact;TEMPORAL_CONFUSION;4;MEDIUM;not_retained;;;Articles 8 à 13 = Identification, protection, détection, réponse et apprentissage;RG-DORA-ARTICLES-8-A-13-PROCEDURE;règle stable et non bornée : une question temporelle porterait sur une date sans enjeu
DORA;DORA-R-004;PROCEDURE;draft;HIGH;F9;CROSS_REGULATORY;;0;False;qualification;CROSS_REGULATORY_CONFLATION;5;HIGH;not_retained;;;Articles 8 à 13 = Identification, protection, détection, réponse et apprentissage;RG-DORA-ARTICLES-8-A-13-PROCEDURE;aucun régime voisin : la confusion ne serait pas plausible
DORA;DORA-R-004;PROCEDURE;draft;HIGH;F10;EXCEPTION;;0;False;qualification;OVERGENERALIZATION;4;HIGH;not_retained;;;Articles 8 à 13 = Identification, protection, détection, réponse et apprentissage;RG-DORA-ARTICLES-8-A-13-PROCEDURE;exceptions inconnues : tester une exception qu'on n'a pas cherchée reviendrait à l'inventer
DORA;DORA-R-004;PROCEDURE;draft;HIGH;F11;NEGATIVE_ASSERTION;;0;False;false_premise;NEGATIVE_ASSERTION;4;HIGH;not_retained;;;Articles 8 à 13 = Identification, protection, détection, réponse et apprentissage;RG-DORA-ARTICLES-8-A-13-PROCEDURE;aucune affirmation négative documentée : il n'y a rien à nier
DORA;DORA-R-004;PROCEDURE;draft;HIGH;F12;MISSING_INFORMATION;DORA-R-004-F12;3;True;calibrated_abstention;MISSING_INFORMATION;4;MEDIUM;blocked;;;Articles 8 à 13 = Identification, protection, détection, réponse et apprentissage;RG-DORA-ARTICLES-8-A-13-PROCEDURE;règle de type PROCEDURE : on peut nommer exactement la donnée qui manque pour conclure
DORA;DORA-R-005;EXCEPTION;draft;HIGH;F1;FACT_RECALL;;1;False;fact;NONE;2;MEDIUM;not_retained;;;Article 16 = Cadre simplifié de gestion du risque TIC;RG-DORA-ARTICLE-16-EXCEPTION;règle de type EXCEPTION : la restitution porterait sur un dispositif diffus, difficile à noter exactement
DORA;DORA-R-005;EXCEPTION;draft;HIGH;F2;QUALIFICATION;DORA-R-005-F2;3;True;qualification;NONE;4;HIGH;blocked;;;Article 16 = Cadre simplifié de gestion du risque TIC;RG-DORA-ARTICLE-16-EXCEPTION;un cas concret tranche : la règle dit qui est concerné et ce qui doit être fait, l'application est vérifiable
DORA;DORA-R-005;EXCEPTION;draft;HIGH;F3;CALCULATION;;0;False;calculation;NONE;3;HIGH;not_retained;;;Article 16 = Cadre simplifié de gestion du risque TIC;RG-DORA-ARTICLE-16-EXCEPTION;aucune computation réelle : un calcul serait fabriqué pour la question
DORA;DORA-R-005;EXCEPTION;draft;HIGH;F4;FALSE_PREMISE;DORA-R-005-F4;3;True;false_premise;FALSE_THRESHOLD;4;HIGH;blocked;TG-DORA-R-005;FALSE_TRUE;Article 16 = Cadre simplifié de gestion du risque TIC;RG-DORA-ARTICLE-16-EXCEPTION;la règle porte un piège d'invention (seuil ou article) : la fausse prémisse s'écrit directement dessus
DORA;DORA-R-005;EXCEPTION;draft;HIGH;F5;TRUE_PREMISE_ADVERSARIAL;DORA-R-005-F5;3;True;true_premise_adversarial;NONE;4;MEDIUM;blocked;TG-DORA-R-005;FALSE_TRUE;Article 16 = Cadre simplifié de gestion du risque TIC;RG-DORA-ARTICLE-16-EXCEPTION;jumeau obligatoire de la fausse prémisse : sans lui, le modèle apprend « question adversariale ⇒ réfuter » et gagne des points en réfutant le vrai
DORA;DORA-R-005;EXCEPTION;draft;HIGH;F6;CALIBRATED_ABSTENTION;;1;False;calibrated_abstention;MISSING_INFORMATION;4;MEDIUM;not_retained;;;Article 16 = Cadre simplifié de gestion du risque TIC;RG-DORA-ARTICLE-16-EXCEPTION;exceptions inconnues : on ne peut pas affirmer qu'un cas est indécidable tant qu'on ignore ce que le texte prévoit
DORA;DORA-R-005;EXCEPTION;draft;HIGH;F7;CONDITIONAL_ANSWER;;0;False;qualification;NONE;3;HIGH;not_retained;;;Article 16 = Cadre simplifié de gestion du risque TIC;RG-DORA-ARTICLE-16-EXCEPTION;règle sans branche : une réponse conditionnelle serait un artifice
DORA;DORA-R-005;EXCEPTION;draft;HIGH;F8;TEMPORAL;;0;False;fact;TEMPORAL_CONFUSION;4;MEDIUM;not_retained;;;Article 16 = Cadre simplifié de gestion du risque TIC;RG-DORA-ARTICLE-16-EXCEPTION;règle stable et non bornée : une question temporelle porterait sur une date sans enjeu
DORA;DORA-R-005;EXCEPTION;draft;HIGH;F9;CROSS_REGULATORY;;0;False;qualification;CROSS_REGULATORY_CONFLATION;5;HIGH;not_retained;;;Article 16 = Cadre simplifié de gestion du risque TIC;RG-DORA-ARTICLE-16-EXCEPTION;aucun régime voisin : la confusion ne serait pas plausible
DORA;DORA-R-005;EXCEPTION;draft;HIGH;F10;EXCEPTION;;0;False;qualification;OVERGENERALIZATION;4;HIGH;not_retained;;;Article 16 = Cadre simplifié de gestion du risque TIC;RG-DORA-ARTICLE-16-EXCEPTION;exceptions inconnues : tester une exception qu'on n'a pas cherchée reviendrait à l'inventer
DORA;DORA-R-005;EXCEPTION;draft;HIGH;F11;NEGATIVE_ASSERTION;;0;False;false_premise;NEGATIVE_ASSERTION;4;HIGH;not_retained;;;Article 16 = Cadre simplifié de gestion du risque TIC;RG-DORA-ARTICLE-16-EXCEPTION;aucune affirmation négative documentée : il n'y a rien à nier
DORA;DORA-R-005;EXCEPTION;draft;HIGH;F12;MISSING_INFORMATION;DORA-R-005-F12;3;True;calibrated_abstention;MISSING_INFORMATION;4;MEDIUM;blocked;;;Article 16 = Cadre simplifié de gestion du risque TIC;RG-DORA-ARTICLE-16-EXCEPTION;règle de type EXCEPTION : on peut nommer exactement la donnée qui manque pour conclure
DORA;DORA-R-006;PROCEDURE;draft;HIGH;F1;FACT_RECALL;;1;False;fact;NONE;2;MEDIUM;not_retained;;;Article 17 = Processus de gestion des incidents liés aux TIC;RG-DORA-ARTICLE-17-PROCEDURE;règle de type PROCEDURE : la restitution porterait sur un dispositif diffus, difficile à noter exactement
DORA;DORA-R-006;PROCEDURE;draft;HIGH;F2;QUALIFICATION;DORA-R-006-F2;2;True;qualification;NONE;4;HIGH;blocked;;;Article 17 = Processus de gestion des incidents liés aux TIC;RG-DORA-ARTICLE-17-PROCEDURE;la règle se projette sur un cas, avec une réponse tranchable
DORA;DORA-R-006;PROCEDURE;draft;HIGH;F3;CALCULATION;;0;False;calculation;NONE;3;HIGH;not_retained;;;Article 17 = Processus de gestion des incidents liés aux TIC;RG-DORA-ARTICLE-17-PROCEDURE;aucune computation réelle : un calcul serait fabriqué pour la question
DORA;DORA-R-006;PROCEDURE;draft;HIGH;F4;FALSE_PREMISE;DORA-R-006-F4;3;True;false_premise;FALSE_ARTICLE;4;HIGH;blocked;TG-DORA-R-006;FALSE_TRUE;Article 17 = Processus de gestion des incidents liés aux TIC;RG-DORA-ARTICLE-17-PROCEDURE;la règle porte un piège d'invention (seuil ou article) : la fausse prémisse s'écrit directement dessus
DORA;DORA-R-006;PROCEDURE;draft;HIGH;F5;TRUE_PREMISE_ADVERSARIAL;DORA-R-006-F5;3;True;true_premise_adversarial;NONE;4;MEDIUM;blocked;TG-DORA-R-006;FALSE_TRUE;Article 17 = Processus de gestion des incidents liés aux TIC;RG-DORA-ARTICLE-17-PROCEDURE;jumeau obligatoire de la fausse prémisse : sans lui, le modèle apprend « question adversariale ⇒ réfuter » et gagne des points en réfutant le vrai
DORA;DORA-R-006;PROCEDURE;draft;HIGH;F6;CALIBRATED_ABSTENTION;;1;False;calibrated_abstention;MISSING_INFORMATION;4;MEDIUM;not_retained;;;Article 17 = Processus de gestion des incidents liés aux TIC;RG-DORA-ARTICLE-17-PROCEDURE;exceptions inconnues : on ne peut pas affirmer qu'un cas est indécidable tant qu'on ignore ce que le texte prévoit
DORA;DORA-R-006;PROCEDURE;draft;HIGH;F7;CONDITIONAL_ANSWER;;0;False;qualification;NONE;3;HIGH;not_retained;;;Article 17 = Processus de gestion des incidents liés aux TIC;RG-DORA-ARTICLE-17-PROCEDURE;règle sans branche : une réponse conditionnelle serait un artifice
DORA;DORA-R-006;PROCEDURE;draft;HIGH;F8;TEMPORAL;;0;False;fact;TEMPORAL_CONFUSION;4;MEDIUM;not_retained;;;Article 17 = Processus de gestion des incidents liés aux TIC;RG-DORA-ARTICLE-17-PROCEDURE;règle stable et non bornée : une question temporelle porterait sur une date sans enjeu
DORA;DORA-R-006;PROCEDURE;draft;HIGH;F9;CROSS_REGULATORY;;0;False;qualification;CROSS_REGULATORY_CONFLATION;5;HIGH;not_retained;;;Article 17 = Processus de gestion des incidents liés aux TIC;RG-DORA-ARTICLE-17-PROCEDURE;aucun régime voisin : la confusion ne serait pas plausible
DORA;DORA-R-006;PROCEDURE;draft;HIGH;F10;EXCEPTION;;0;False;qualification;OVERGENERALIZATION;4;HIGH;not_retained;;;Article 17 = Processus de gestion des incidents liés aux TIC;RG-DORA-ARTICLE-17-PROCEDURE;exceptions inconnues : tester une exception qu'on n'a pas cherchée reviendrait à l'inventer
DORA;DORA-R-006;PROCEDURE;draft;HIGH;F11;NEGATIVE_ASSERTION;;0;False;false_premise;NEGATIVE_ASSERTION;4;HIGH;not_retained;;;Article 17 = Processus de gestion des incidents liés aux TIC;RG-DORA-ARTICLE-17-PROCEDURE;aucune affirmation négative documentée : il n'y a rien à nier
DORA;DORA-R-006;PROCEDURE;draft;HIGH;F12;MISSING_INFORMATION;DORA-R-006-F12;3;True;calibrated_abstention;MISSING_INFORMATION;4;MEDIUM;blocked;;;Article 17 = Processus de gestion des incidents liés aux TIC;RG-DORA-ARTICLE-17-PROCEDURE;règle de type PROCEDURE : on peut nommer exactement la donnée qui manque pour conclure
DORA;DORA-R-007;CLASSIFICATION;draft;CRITICAL;F1;FACT_RECALL;DORA-R-007-F1;3;True;fact;NONE;2;HIGH;blocked;;;Article 18 = Classification des incidents et détermination du caractère majeur;RG-DORA-ARTICLE-18-CLASSIFICATION;règle de type CLASSIFICATION : elle porte un élément restituable exactement (définition, seuil, délai ou périmètre)
DORA;DORA-R-007;CLASSIFICATION;draft;CRITICAL;F2;QUALIFICATION;DORA-R-007-F2;3;True;qualification;NONE;4;CRITICAL;blocked;;;Article 18 = Classification des incidents et détermination du caractère majeur;RG-DORA-ARTICLE-18-CLASSIFICATION;un cas concret tranche : la règle dit qui est concerné et ce qui doit être fait, l'application est vérifiable
DORA;DORA-R-007;CLASSIFICATION;draft;CRITICAL;F3;CALCULATION;;1;False;calculation;NONE;3;CRITICAL;not_retained;;;Article 18 = Classification des incidents et détermination du caractère majeur;RG-DORA-ARTICLE-18-CLASSIFICATION;l'énoncé porte une donnée chiffrée, mais la computation resterait à inventer autour d'elle
DORA;DORA-R-007;CLASSIFICATION;draft;CRITICAL;F4;FALSE_PREMISE;DORA-R-007-F4;3;True;false_premise;FALSE_THRESHOLD;4;CRITICAL;blocked;TG-DORA-R-007;FALSE_TRUE;Article 18 = Classification des incidents et détermination du caractère majeur;RG-DORA-ARTICLE-18-CLASSIFICATION;1 affirmation(s) fausse(s) déjà identifiée(s) sur cette règle : la prémisse est prête à être réfutée, sous réserve de vérifier l'absence
